user_id,task,trial_index,subset_index,left_term,left_construct_id,left_canonical,left_is_synonym,right_term,right_construct_id,right_canonical,right_is_synonym,chosen_term,chosen_construct_id,chosen_canonical,chosen_is_synonym,unchosen_term,unchosen_construct_id,unchosen_canonical,unchosen_is_synonym,response_time,correct_word,chosen_word,passed,grade_levels,special_needs,school_type,experience,class_size,country
664b5195ae42ba03b70189c6,forced_choice,28,57,"Text comprehension",52,"Reading",true,"Psychological balance",84,"Emotional well-being",true,"Psychological balance",84,"Emotional well-being",true,"Text comprehension",52,"Reading",true,3568,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,29,57,"Relationships with teachers",11,"Relationships with teachers",false,"Psychological balance",84,"Emotional well-being",true,"Psychological balance",84,"Emotional well-being",true,"Relationships with teachers",11,"Relationships with teachers",false,3578,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,30,57,"Strategic preparation",42,"Planning",true,"Motivation",54,"Motivation",false,"Motivation",54,"Motivation",false,"Strategic preparation",42,"Planning",true,3532,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,31,57,"Relationships with teachers",11,"Relationships with teachers",false,"Managing thoughts",34,"Managing thoughts",false,"Relationships with teachers",11,"Relationships with teachers",false,"Managing thoughts",34,"Managing thoughts",false,2907,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,32,57,"Motivation",54,"Motivation",false,"Managing thoughts",34,"Managing thoughts",false,"Motivation",54,"Motivation",false,"Managing thoughts",34,"Managing thoughts",false,3198,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,33,57,"Reasoning ability",35,"Reasoning ability",false,"Motivation",54,"Motivation",false,"Reasoning ability",35,"Reasoning ability",false,"Motivation",54,"Motivation",false,3054,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,34,57,"Strategic preparation",42,"Planning",true,"Starting projects",46,"Task initiation",true,"Strategic preparation",42,"Planning",true,"Starting projects",46,"Task initiation",true,3551,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,35,57,"Managing thoughts",34,"Managing thoughts",false,"Learning new things",38,"Learning new things",false,"Learning new things",38,"Learning new things",false,"Managing thoughts",34,"Managing thoughts",false,3763,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,36,57,"Penmanship",53,"Writing",true,"Respect for others",59,"Respect for others",false,"Respect for others",59,"Respect for others",false,"Penmanship",53,"Writing",true,1488,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,37,57,"Self-awareness",76,"Self-awareness",false,"Learning new things",38,"Learning new things",false,"Self-awareness",76,"Self-awareness",false,"Learning new things",38,"Learning new things",false,4369,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,38,57,"Social conformity",22,"Response to peer pressure",true,"Text comprehension",52,"Reading",true,"Social conformity",22,"Response to peer pressure",true,"Text comprehension",52,"Reading",true,1636,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,39,57,"Self-awareness",76,"Self-awareness",false,"Strategic preparation",42,"Planning",true,"Self-awareness",76,"Self-awareness",false,"Strategic preparation",42,"Planning",true,5207,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,40,57,"Showing feelings",30,"Emotional expression",true,"Recognition of feelings",31,"Emotional awareness",true,"Recognition of feelings",31,"Emotional awareness",true,"Showing feelings",30,"Emotional expression",true,5914,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,41,57,"Social conformity",22,"Response to peer pressure",true,"Managing thoughts",34,"Managing thoughts",false,"Social conformity",22,"Response to peer pressure",true,"Managing thoughts",34,"Managing thoughts",false,2979,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,42,57,"Student engagement",89,"Class participation",true,"Managing thoughts",34,"Managing thoughts",false,"Student engagement",89,"Class participation",true,"Managing thoughts",34,"Managing thoughts",false,2667,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,43,57,"Response to criticism",39,"Learning from feedback and mistakes",true,"Managing thoughts",34,"Managing thoughts",false,"Managing thoughts",34,"Managing thoughts",false,"Response to criticism",39,"Learning from feedback and mistakes",true,3909,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,44,57,"Managing thoughts",34,"Managing thoughts",false,"Asking questions",4,"Asking questions",false,"Asking questions",4,"Asking questions",false,"Managing thoughts",34,"Managing thoughts",false,3034,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,45,57,"Accomplishing work",47,"Task completion",true,"Self-awareness",76,"Self-awareness",false,"Self-awareness",76,"Self-awareness",false,"Accomplishing work",47,"Task completion",true,3651,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,46,57,"Starting projects",46,"Task initiation",true,"Motivation",54,"Motivation",false,"Motivation",54,"Motivation",false,"Starting projects",46,"Task initiation",true,2040,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,47,57,"Text comprehension",52,"Reading",true,"Managing thoughts",34,"Managing thoughts",false,"Managing thoughts",34,"Managing thoughts",false,"Text comprehension",52,"Reading",true,3291,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,48,57,"Accomplishing work",47,"Task completion",true,"Relationships with teachers",11,"Relationships with teachers",false,"Accomplishing work",47,"Task completion",true,"Relationships with teachers",11,"Relationships with teachers",false,4089,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,49,57,"Learning new things",38,"Learning new things",false,"Psychological balance",84,"Emotional well-being",true,"Psychological balance",84,"Emotional well-being",true,"Learning new things",38,"Learning new things",false,7095,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,50,57,"Managing thoughts",34,"Managing thoughts",false,"Politeness",61,"Politeness",false,"Politeness",61,"Politeness",false,"Managing thoughts",34,"Managing thoughts",false,3486,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,51,57,"Reasoning ability",35,"Reasoning ability",false,"Social awareness",16,"Social awareness",false,"Reasoning ability",35,"Reasoning ability",false,"Social awareness",16,"Social awareness",false,6282,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,52,57,"Future outlook",72,"Future outlook",false,"Learning new things",38,"Learning new things",false,"Future outlook",72,"Future outlook",false,"Learning new things",38,"Learning new things",false,2675,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,53,57,"Recognition of feelings",31,"Emotional awareness",true,"Self-awareness",76,"Self-awareness",false,"Self-awareness",76,"Self-awareness",false,"Recognition of feelings",31,"Emotional awareness",true,12422,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,54,57,"Starting projects",46,"Task initiation",true,"Social conformity",22,"Response to peer pressure",true,"Social conformity",22,"Response to peer pressure",true,"Starting projects",46,"Task initiation",true,5309,,,,,,,,,
664b5195ae42ba03b70189c6,attention_check,55,,,,,,,,,,,,,,,,,,2215,"Respect for others","Respect for others",true,,,,,,
664b5195ae42ba03b70189c6,forced_choice,55,57,"Showing feelings",30,"Emotional expression",true,"Recreation",19,"Play",true,"Showing feelings",30,"Emotional expression",true,"Recreation",19,"Play",true,7406,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,56,57,"Relationships with teachers",11,"Relationships with teachers",false,"Future outlook",72,"Future outlook",false,"Future outlook",72,"Future outlook",false,"Relationships with teachers",11,"Relationships with teachers",false,1598,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,57,57,"Psychological balance",84,"Emotional well-being",true,"Social awareness",16,"Social awareness",false,"Psychological balance",84,"Emotional well-being",true,"Social awareness",16,"Social awareness",false,2712,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,58,57,"Recognition of feelings",31,"Emotional awareness",true,"Reasoning ability",35,"Reasoning ability",false,"Reasoning ability",35,"Reasoning ability",false,"Recognition of feelings",31,"Emotional awareness",true,2543,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,59,57,"Reasoning ability",35,"Reasoning ability",false,"Text comprehension",52,"Reading",true,"Reasoning ability",35,"Reasoning ability",false,"Text comprehension",52,"Reading",true,1842,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,60,57,"Social awareness",16,"Social awareness",false,"Motivation",54,"Motivation",false,"Motivation",54,"Motivation",false,"Social awareness",16,"Social awareness",false,1396,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,61,57,"Starting projects",46,"Task initiation",true,"Psychological balance",84,"Emotional well-being",true,"Psychological balance",84,"Emotional well-being",true,"Starting projects",46,"Task initiation",true,1598,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,62,57,"Starting projects",46,"Task initiation",true,"Recognition of feelings",31,"Emotional awareness",true,"Recognition of feelings",31,"Emotional awareness",true,"Starting projects",46,"Task initiation",true,4746,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,63,57,"Following directions",5,"Following directions",false,"Social awareness",16,"Social awareness",false,"Following directions",5,"Following directions",false,"Social awareness",16,"Social awareness",false,1331,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,64,57,"Starting projects",46,"Task initiation",true,"Respect for others",59,"Respect for others",false,"Respect for others",59,"Respect for others",false,"Starting projects",46,"Task initiation",true,2188,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,65,57,"Future outlook",72,"Future outlook",false,"Psychological balance",84,"Emotional well-being",true,"Psychological balance",84,"Emotional well-being",true,"Future outlook",72,"Future outlook",false,3927,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,66,57,"Personal appearance",82,"Self-care / hygiene",true,"Learning new things",38,"Learning new things",false,"Learning new things",38,"Learning new things",false,"Personal appearance",82,"Self-care / hygiene",true,6427,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,67,57,"Showing feelings",30,"Emotional expression",true,"Personal appearance",82,"Self-care / hygiene",true,"Showing feelings",30,"Emotional expression",true,"Personal appearance",82,"Self-care / hygiene",true,2418,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,68,57,"Learning new things",38,"Learning new things",false,"Politeness",61,"Politeness",false,"Learning new things",38,"Learning new things",false,"Politeness",61,"Politeness",false,3016,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,69,57,"Personal appearance",82,"Self-care / hygiene",true,"Penmanship",53,"Writing",true,"Personal appearance",82,"Self-care / hygiene",true,"Penmanship",53,"Writing",true,2529,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,70,57,"Personal appearance",82,"Self-care / hygiene",true,"Accomplishing work",47,"Task completion",true,"Accomplishing work",47,"Task completion",true,"Personal appearance",82,"Self-care / hygiene",true,6025,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,71,57,"Penmanship",53,"Writing",true,"Accomplishing work",47,"Task completion",true,"Accomplishing work",47,"Task completion",true,"Penmanship",53,"Writing",true,18953,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,72,57,"Managing thoughts",34,"Managing thoughts",false,"Respect for others",59,"Respect for others",false,"Respect for others",59,"Respect for others",false,"Managing thoughts",34,"Managing thoughts",false,4494,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,73,57,"Requesting assistance",3,"Seeking help",true,"Personal appearance",82,"Self-care / hygiene",true,"Requesting assistance",3,"Seeking help",true,"Personal appearance",82,"Self-care / hygiene",true,2409,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,74,57,"Response to criticism",39,"Learning from feedback and mistakes",true,"Social conformity",22,"Response to peer pressure",true,"Social conformity",22,"Response to peer pressure",true,"Response to criticism",39,"Learning from feedback and mistakes",true,2251,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,75,57,"Requesting assistance",3,"Seeking help",true,"Asking questions",4,"Asking questions",false,"Requesting assistance",3,"Seeking help",true,"Asking questions",4,"Asking questions",false,3549,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,76,57,"Recreation",19,"Play",true,"Social conformity",22,"Response to peer pressure",true,"Social conformity",22,"Response to peer pressure",true,"Recreation",19,"Play",true,1323,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,77,57,"Relationships with teachers",11,"Relationships with teachers",false,"Politeness",61,"Politeness",false,"Relationships with teachers",11,"Relationships with teachers",false,"Politeness",61,"Politeness",false,3484,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,78,57,"Student engagement",89,"Class participation",true,"Response to criticism",39,"Learning from feedback and mistakes",true,"Student engagement",89,"Class participation",true,"Response to criticism",39,"Learning from feedback and mistakes",true,2520,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,79,57,"Respect for others",59,"Respect for others",false,"Politeness",61,"Politeness",false,"Respect for others",59,"Respect for others",false,"Politeness",61,"Politeness",false,1727,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,80,57,"Managing thoughts",34,"Managing thoughts",false,"Reasoning ability",35,"Reasoning ability",false,"Reasoning ability",35,"Reasoning ability",false,"Managing thoughts",34,"Managing thoughts",false,2083,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,81,57,"Recreation",19,"Play",true,"Politeness",61,"Politeness",false,"Politeness",61,"Politeness",false,"Recreation",19,"Play",true,1833,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,82,57,"Recognition of feelings",31,"Emotional awareness",true,"Text comprehension",52,"Reading",true,"Recognition of feelings",31,"Emotional awareness",true,"Text comprehension",52,"Reading",true,7596,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,83,57,"Requesting assistance",3,"Seeking help",true,"Psychological balance",84,"Emotional well-being",true,"Requesting assistance",3,"Seeking help",true,"Psychological balance",84,"Emotional well-being",true,1830,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,84,57,"Motivation",54,"Motivation",false,"Future outlook",72,"Future outlook",false,"Motivation",54,"Motivation",false,"Future outlook",72,"Future outlook",false,1294,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,85,57,"Strategic preparation",42,"Planning",true,"Future outlook",72,"Future outlook",false,"Strategic preparation",42,"Planning",true,"Future outlook",72,"Future outlook",false,2444,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,86,57,"Future outlook",72,"Future outlook",false,"Recreation",19,"Play",true,"Future outlook",72,"Future outlook",false,"Recreation",19,"Play",true,1452,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,87,57,"Requesting assistance",3,"Seeking help",true,"Student engagement",89,"Class participation",true,"Requesting assistance",3,"Seeking help",true,"Student engagement",89,"Class participation",true,3742,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,88,57,"Respect for others",59,"Respect for others",false,"Recreation",19,"Play",true,"Respect for others",59,"Respect for others",false,"Recreation",19,"Play",true,2516,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,89,57,"Relationships with teachers",11,"Relationships with teachers",false,"Starting projects",46,"Task initiation",true,"Relationships with teachers",11,"Relationships with teachers",false,"Starting projects",46,"Task initiation",true,3512,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,90,57,"Accomplishing work",47,"Task completion",true,"Politeness",61,"Politeness",false,"Accomplishing work",47,"Task completion",true,"Politeness",61,"Politeness",false,1507,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,91,57,"Reasoning ability",35,"Reasoning ability",false,"Student engagement",89,"Class participation",true,"Reasoning ability",35,"Reasoning ability",false,"Student engagement",89,"Class participation",true,15969,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,92,57,"Starting projects",46,"Task initiation",true,"Showing feelings",30,"Emotional expression",true,"Starting projects",46,"Task initiation",true,"Showing feelings",30,"Emotional expression",true,6890,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,93,57,"Relationships with teachers",11,"Relationships with teachers",false,"Penmanship",53,"Writing",true,"Relationships with teachers",11,"Relationships with teachers",false,"Penmanship",53,"Writing",true,2095,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,94,57,"Social awareness",16,"Social awareness",false,"Strategic preparation",42,"Planning",true,"Strategic preparation",42,"Planning",true,"Social awareness",16,"Social awareness",false,5363,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,95,57,"Recreation",19,"Play",true,"Self-awareness",76,"Self-awareness",false,"Self-awareness",76,"Self-awareness",false,"Recreation",19,"Play",true,1543,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,96,57,"Respect for others",59,"Respect for others",false,"Text comprehension",52,"Reading",true,"Respect for others",59,"Respect for others",false,"Text comprehension",52,"Reading",true,2020,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,97,57,"Asking questions",4,"Asking questions",false,"Text comprehension",52,"Reading",true,"Asking questions",4,"Asking questions",false,"Text comprehension",52,"Reading",true,2179,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,98,57,"Text comprehension",52,"Reading",true,"Student engagement",89,"Class participation",true,"Student engagement",89,"Class participation",true,"Text comprehension",52,"Reading",true,2906,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,99,57,"Respect for others",59,"Respect for others",false,"Social awareness",16,"Social awareness",false,"Respect for others",59,"Respect for others",false,"Social awareness",16,"Social awareness",false,2307,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,100,57,"Strategic preparation",42,"Planning",true,"Following directions",5,"Following directions",false,"Following directions",5,"Following directions",false,"Strategic preparation",42,"Planning",true,2813,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,101,57,"Accomplishing work",47,"Task completion",true,"Psychological balance",84,"Emotional well-being",true,"Accomplishing work",47,"Task completion",true,"Psychological balance",84,"Emotional well-being",true,1653,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,102,57,"Social awareness",16,"Social awareness",false,"Recognition of feelings",31,"Emotional awareness",true,"Social awareness",16,"Social awareness",false,"Recognition of feelings",31,"Emotional awareness",true,2308,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,103,57,"Future outlook",72,"Future outlook",false,"Student engagement",89,"Class participation",true,"Future outlook",72,"Future outlook",false,"Student engagement",89,"Class participation",true,1221,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,104,57,"Recreation",19,"Play",true,"Text comprehension",52,"Reading",true,"Text comprehension",52,"Reading",true,"Recreation",19,"Play",true,2132,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,105,57,"Showing feelings",30,"Emotional expression",true,"Future outlook",72,"Future outlook",false,"Future outlook",72,"Future outlook",false,"Showing feelings",30,"Emotional expression",true,3117,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,106,57,"Text comprehension",52,"Reading",true,"Following directions",5,"Following directions",false,"Following directions",5,"Following directions",false,"Text comprehension",52,"Reading",true,11887,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,107,57,"Politeness",61,"Politeness",false,"Social awareness",16,"Social awareness",false,"Social awareness",16,"Social awareness",false,"Politeness",61,"Politeness",false,1756,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,108,57,"Accomplishing work",47,"Task completion",true,"Asking questions",4,"Asking questions",false,"Accomplishing work",47,"Task completion",true,"Asking questions",4,"Asking questions",false,2564,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,109,57,"Requesting assistance",3,"Seeking help",true,"Future outlook",72,"Future outlook",false,"Future outlook",72,"Future outlook",false,"Requesting assistance",3,"Seeking help",true,6606,,,,,,,,,
664b5195ae42ba03b70189c6,attention_check,111,,,,,,,,,,,,,,,,,,8411,"Playing with others","Playing with others",true,,,,,,
664b5195ae42ba03b70189c6,forced_choice,110,57,"Showing feelings",30,"Emotional expression",true,"Strategic preparation",42,"Planning",true,"Strategic preparation",42,"Planning",true,"Showing feelings",30,"Emotional expression",true,27696,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,111,57,"Recreation",19,"Play",true,"Learning new things",38,"Learning new things",false,"Learning new things",38,"Learning new things",false,"Recreation",19,"Play",true,2261,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,112,57,"Relationships with teachers",11,"Relationships with teachers",false,"Student engagement",89,"Class participation",true,"Relationships with teachers",11,"Relationships with teachers",false,"Student engagement",89,"Class participation",true,3246,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,113,57,"Starting projects",46,"Task initiation",true,"Learning new things",38,"Learning new things",false,"Starting projects",46,"Task initiation",true,"Learning new things",38,"Learning new things",false,3054,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,114,57,"Asking questions",4,"Asking questions",false,"Future outlook",72,"Future outlook",false,"Future outlook",72,"Future outlook",false,"Asking questions",4,"Asking questions",false,2474,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,115,57,"Recognition of feelings",31,"Emotional awareness",true,"Future outlook",72,"Future outlook",false,"Future outlook",72,"Future outlook",false,"Recognition of feelings",31,"Emotional awareness",true,1552,,,,,,,,,
664b5195ae42ba03b70189c6,forced_choice,116,57,"Reasoning ability",35,"Reasoning ability",false,"Politeness",61,"Politeness",false,"Reasoning ability",35,"Reasoning ability",false,"Politeness",61,"Politeness",false,28210,,,,,,,,,
